0:0:0:0:0:0:0:1 - - [25/Apr/2022:08:19:27 +0700] "GET /ASM_Java4/admin/orders/assets/demo/chart-bar-demo.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [25/Apr/2022:08:19:27 +0700] "GET /ASM_Java4/admin/orders/assets/demo/chart-area-demo.js HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [25/Apr/2022:08:19:36 +0700] "POST /ASM_Java4/admin/orders/update?id=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Apr/2022:08:19:36 +0700] "GET /ASM_Java4/admin/orders/xacnhan HTTP/1.1" 200 7838
0:0:0:0:0:0:0:1 - - [25/Apr/2022:08:19:36 +0700] "GET /ASM_Java4/admin/orders/js/scripts.js HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [25/Apr/2022:08:19:36 +0700] "GET /ASM_Java4/admin/orders/assets/demo/chart-area-demo.js HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [25/Apr/2022:08:19:36 +0700] "GET /ASM_Java4/admin/orders/assets/demo/chart-bar-demo.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [25/Apr/2022:08:19:36 +0700] "GET /ASM_Java4/admin/orders/js/datatables-simple-demo.js HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [25/Apr/2022:08:19:38 +0700] "GET /ASM_Java4/admin/orders/danggiao HTTP/1.1" 200 8283
0:0:0:0:0:0:0:1 - - [25/Apr/2022:08:19:38 +0700] "GET /ASM_Java4/admin/orders/js/scripts.js HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [25/Apr/2022:08:19:38 +0700] "GET /ASM_Java4/admin/orders/js/datatables-simple-demo.js HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [25/Apr/2022:08:19:38 +0700] "GET /ASM_Java4/admin/orders/assets/demo/chart-area-demo.js HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [25/Apr/2022:08:19:38 +0700] "GET /ASM_Java4/admin/orders/assets/demo/chart-bar-demo.js HTTP/1.1" 404 823
